RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,11410,서대문구,11100,홍제동,1,대지,0279,0045,홍제더힐스,2025-03-03,20000,28.56,20.0,3.0,,,2020,연립다세대,중개거래,서울 서대문구
2025,11470,양천구,10200,목동,1,대지,0929,0000,목동청구한신아파트,2025-03-03,155000,84.76,0.0,11.0,,,1997,아파트,중개거래,서울 양천구
2025,11410,서대문구,11800,홍은동,1,대지,0186,0025,서강2차(2동),2025-03-03,54500,95.91,0.0,8.0,,,1989,아파트,중개거래,서울 서대문구
2025,11380,은평구,10700,응암동,1,대지,0113,0023,네오라이프,2025-03-03,12500,31.16,38.826,3.0,,,2002,오피스텔,중개거래,서울 은평구
2025,11560,영등포구,12500,양평동1가,1,대지,0265,0001,영등포자이 디그니티,2025-03-03,128480,84.906,0.0,10.0,분양권,,0,아파트,직거래,
2025,11410,서대문구,11100,홍제동,1,대지,0279,0045,홍제더힐스,2025-03-03,14000,16.58,11.0,4.0,,,2020,연립다세대,중개거래,서울 서대문구
2025,11545,금천구,10200,독산동,1,대지,0973,0012,샤인캐슬,2025-03-03,28500,29.56,14.0,3.0,,,2022,연립다세대,직거래,
2025,11560,영등포구,10100,영등포동,1,대지,0647,0000,영등포푸르지오,2025-03-03,113000,73.133,0.0,10.0,,,2002,아파트,중개거래,서울 영등포구
2025,11560,영등포구,10100,영등포동,1,대지,0647,0000,영등포푸르지오,2025-03-03,117000,79.777,0.0,15.0,,,2002,아파트,중개거래,서울 영등포구
2025,11560,영등포구,10100,영등포동,1,대지,0647,0000,영등포푸르지오,2025-03-03,122000,79.777,0.0,12.0,,,2002,아파트,중개거래,서울 영등포구
2025,11470,양천구,10200,목동,1,대지,0929,0000,목동청구한신아파트,2025-03-03,165500,84.76,0.0,15.0,,,1997,아파트,중개거래,서울 양천구
2025,11350,노원구,10500,상계동,1,대지,1122,0003,예림빌라,2025-03-03,10000,46.07,30.0,-1.0,,,1994,연립다세대,직거래,
2025,11440,마포구,11200,현석동,1,대지,0225,0000,래미안웰스트림,2025-03-03,189000,84.98,0.0,19.0,,,2016,아파트,중개거래,서울 마포구
2025,11470,양천구,10100,신정동,1,대지,0882,0006,예지쉐르빌18차,2025-03-03,29000,68.51,29.0,4.0,,,2002,연립다세대,중개거래,경기 부천시 원미구
2025,11380,은평구,10700,응암동,1,대지,0115,0018,예지타운,2025-03-03,23500,29.23,10.0,8.0,,,2016,연립다세대,중개거래,서울 은평구
2025,11470,양천구,10200,목동,1,대지,0528,0036,오성드림빌,2025-03-03,25500,29.86,24.0,4.0,,20250329,2016,연립다세대,중개거래,서울 양천구
2025,11470,양천구,10300,신월동,1,대지,0052,0013,혜성오피스텔,2025-03-03,23400,24.59,9.0,3.0,,,2022,연립다세대,직거래,
2025,11440,마포구,10100,아현동,1,대지,0777,0000,마포래미안푸르지오3단지,2025-03-03,160000,59.945,0.0,10.0,,,2014,아파트,중개거래,서울 마포구
2025,11440,마포구,10100,아현동,1,대지,0777,0000,마포래미안푸르지오3단지,2025-03-03,159000,59.965,0.0,7.0,,,2014,아파트,중개거래,서울 마포구
2025,11200,성동구,11300,옥수동,1,대지,0100,0000,옥수하이츠,2025-03-03,210000,84.86,0.0,15.0,,,1998,아파트,중개거래,"경기 성남시 분당구, 서울 성동구"
2025,11560,영등포구,11300,당산동3가,1,대지,0561,0000,동부센트레빌,2025-03-03,135000,94.75,0.0,4.0,,,2003,아파트,중개거래,서울 영등포구
2025,11710,송파구,11100,방이동,1,대지,0089,0000,올림픽선수기자촌2단지,2025-03-03,250000,83.06,0.0,12.0,,,1988,아파트,중개거래,서울 송파구
2025,11710,송파구,11100,방이동,1,대지,0089,0000,올림픽선수기자촌2단지,2025-03-03,269000,100.31,0.0,10.0,,,1988,아파트,중개거래,서울 송파구
2025,11710,송파구,11100,방이동,1,대지,0089,0000,올림픽선수기자촌2단지,2025-03-03,288500,126.18,0.0,15.0,,,1988,아파트,중개거래,서울 송파구
2025,11230,동대문구,10500,답십리동,1,대지,1003,0000,래미안위브,2025-03-03,134000,84.99,0.0,15.0,,,2014,아파트,중개거래,서울 동대문구
2025,11710,송파구,10800,문정동,1,대지,0150,0000,올림픽훼밀리타운,2025-03-03,195000,84.705,0.0,6.0,,,1988,아파트,중개거래,서울 송파구
2025,11590,동작구,10200,상도동,1,대지,0900,0000,상도파크자이,2025-03-03,175000,84.918,0.0,19.0,,,2016,아파트,중개거래,서울 동작구
2025,11230,동대문구,10600,장안동,1,대지,0329,0003,래미안장안2차,2025-03-03,89000,64.85,0.0,12.0,,,2007,아파트,중개거래,서울 동대문구
2025,11530,구로구,10100,신도림동,1,대지,0642,0000,대림2,2025-03-03,130000,101.48,0.0,24.0,,,2001,아파트,중개거래,서울 구로구
2025,11200,성동구,10200,하왕십리동,1,대지,1061,0000,왕십리풍림아이원,2025-03-03,105000,59.936,0.0,6.0,,,2004,아파트,중개거래,서울 성동구
2025,11230,동대문구,10600,장안동,1,대지,0329,0003,래미안장안2차,2025-03-03,94000,81.05,0.0,9.0,,,2007,아파트,중개거래,서울 동대문구
2025,11260,중랑구,10100,면목동,1,대지,1077,0001,용마한신,2025-03-03,35000,35.44,0.0,2.0,,,1990,아파트,중개거래,서울 중랑구
2025,11230,동대문구,10600,장안동,1,대지,0329,0003,래미안장안2차,2025-03-03,115000,112.92,0.0,15.0,,,2007,아파트,중개거래,서울 동대문구
2025,11380,은평구,10700,응암동,1,대지,0697,0000,대림에코빌,2025-03-03,52000,49.93,28.0,6.0,,,2022,연립다세대,직거래,
2025,11290,성북구,13800,장위동,1,대지,0320,0000,래미안장위퍼스트하이,2025-03-03,93000,59.99,0.0,3.0,,,2020,아파트,중개거래,서울 성북구
2025,11680,강남구,10500,삼성동,1,대지,0050,0000,현대힐스테이트2단지,2025-03-03,160000,40.763,0.0,3.0,,,2008,아파트,중개거래,서울 강남구
2025,11215,광진구,10100,중곡동,1,대지,0122,0019,우리빌(122-19),2025-03-03,25500,44.22,22.0,4.0,,,2003,연립다세대,중개거래,서울 광진구
2025,11290,성북구,13800,장위동,1,대지,0320,0000,래미안장위퍼스트하이,2025-03-03,107000,84.94,0.0,18.0,,,2020,아파트,중개거래,서울 성북구
2025,11500,강서구,10300,화곡동,1,대지,0926,0005,한양아이클래스,2025-03-03,7400,13.79,0.0,7.0,,,2013,아파트,중개거래,서울 강서구
2025,11350,노원구,10500,상계동,1,대지,0670,0000,상계주공9(고층),2025-03-03,47200,49.94,0.0,6.0,,,1988,아파트,중개거래,서울 노원구
2025,11350,노원구,10500,상계동,1,대지,0670,0000,상계주공9(고층),2025-03-03,47200,49.94,0.0,6.0,,20250305,1988,아파트,중개거래,서울 노원구
2025,11350,노원구,10500,상계동,1,대지,0670,0000,상계주공9(고층),2025-03-03,46800,49.94,0.0,15.0,,,1988,아파트,중개거래,서울 노원구
2025,11350,노원구,10500,상계동,1,대지,0670,0000,상계주공9(고층),2025-03-03,38000,45.9,0.0,1.0,,,1988,아파트,중개거래,서울 노원구
2025,11350,노원구,10500,상계동,1,대지,0670,0000,상계주공9(고층),2025-03-03,40000,45.9,0.0,15.0,,,1988,아파트,중개거래,서울 노원구
2025,11350,노원구,10500,상계동,1,대지,0691,0000,상계주공7(고층),2025-03-03,47000,45.55,0.0,7.0,,20250305,1988,아파트,중개거래,서울 노원구
2025,11350,노원구,10500,상계동,1,대지,0691,0000,상계주공7(고층),2025-03-03,47000,45.55,0.0,7.0,,,1988,아파트,중개거래,서울 노원구
2025,11530,구로구,11200,항동,1,대지,0241,0000,한양수자인에듀힐즈,2025-03-03,86000,84.954,0.0,14.0,,,2019,아파트,중개거래,서울 구로구
2025,11500,강서구,10300,화곡동,1,대지,0343,0075,우성(343-75),2025-03-03,64000,89.85,0.0,2.0,,,2000,아파트,중개거래,서울 강서구
2025,11530,구로구,10100,신도림동,1,대지,0312,0017,우성1,2025-03-03,88500,84.96,0.0,13.0,,,1992,아파트,중개거래,서울 구로구
2025,11380,은평구,10700,응암동,1,대지,0769,0000,녹번역e편한세상캐슬,2025-03-03,100000,59.96,0.0,8.0,,,2021,아파트,중개거래,서울 은평구
2025,11380,은평구,10700,응암동,1,대지,0769,0000,녹번역e편한세상캐슬,2025-03-03,108000,59.96,0.0,13.0,,,2021,아파트,중개거래,서울 은평구
2025,11560,영등포구,13200,신길동,1,대지,4518,0000,우성2,2025-03-03,97000,64.4,0.0,3.0,,,1986,아파트,중개거래,서울 영등포구
2025,11380,은평구,10700,응암동,1,대지,0769,0000,녹번역e편한세상캐슬,2025-03-03,125000,84.94,0.0,20.0,,,2021,아파트,중개거래,서울 은평구
2025,11710,송파구,10700,가락동,1,대지,0078,0001,한화오벨리스크,2025-03-03,20850,25.32,0.0,22.0,,,2004,아파트,중개거래,서울 송파구
2025,11590,동작구,10200,상도동,1,대지,0531,0000,힐스테이트 상도 센트럴파크,2025-03-03,143000,84.609,0.0,2.0,,,2012,아파트,중개거래,서울 동작구
2025,11590,동작구,10200,상도동,1,대지,0531,0000,힐스테이트 상도 센트럴파크,2025-03-03,151000,84.609,0.0,10.0,,,2012,아파트,중개거래,서울 동작구
2025,11410,서대문구,10900,현저동,1,대지,0200,0000,독립문극동(200-0),2025-03-03,96000,59.58,0.0,7.0,,,1998,아파트,중개거래,"서울 강북구, 서울 서대문구"
2025,11710,송파구,10100,잠실동,1,대지,0101,0001,우성아파트,2025-03-03,260000,96.04,0.0,8.0,,,1981,아파트,중개거래,서울 송파구
2025,11350,노원구,10500,상계동,1,대지,0626,0000,상계주공14(고층),2025-03-03,39700,45.9,0.0,4.0,,,1989,아파트,중개거래,서울 노원구
2025,11350,노원구,10500,상계동,1,대지,0647,0000,상계주공12(고층),2025-03-03,48500,49.94,0.0,6.0,,,1988,아파트,중개거래,서울 노원구
2025,11350,노원구,10500,상계동,1,대지,0647,0000,상계주공12(고층),2025-03-03,48500,49.94,0.0,6.0,,20250303,1988,아파트,중개거래,서울 노원구
2025,11350,노원구,10500,상계동,1,대지,0647,0000,상계주공12(고층),2025-03-03,47700,49.94,0.0,2.0,,,1988,아파트,중개거래,서울 노원구
2025,11215,광진구,10400,광장동,1,대지,0578,0000,금호베스트빌,2025-03-03,103000,59.93,0.0,6.0,,,2001,아파트,중개거래,서울 광진구
2025,11560,영등포구,13000,양평동6가,1,대지,0099,0000,한솔,2025-03-03,92000,114.12,0.0,6.0,,,1999,아파트,중개거래,서울 영등포구
2025,11650,서초구,10100,방배동,1,대지,1030,0001,삼호한숲,2025-03-03,120000,59.98,0.0,7.0,,,1998,아파트,중개거래,서울 서초구
2025,11560,영등포구,11800,도림동,1,대지,0265,0001,도림동 하나아파텔(1차),2025-03-03,29300,45.36,58.42,11.0,,,2003,오피스텔,중개거래,서울 영등포구
2025,11560,영등포구,12700,양평동3가,1,대지,0104,0000,삼익플라주101동,2025-03-03,69000,59.92,0.0,10.0,,,2009,아파트,중개거래,서울 영등포구
2025,11290,성북구,13600,하월곡동,1,대지,0226,0000,월곡래미안루나밸리,2025-03-03,82000,59.98,0.0,12.0,,,2007,아파트,중개거래,서울 성북구
2025,11740,강동구,10600,둔촌동,1,대지,0435,0005,월드메르디앙올림픽파크,2025-03-03,91000,54.48,0.0,12.0,,,2024,아파트,직거래,
2025,11380,은평구,10400,갈현동,1,대지,0480,0023,월수류빌,2025-03-03,25000,41.2,22.0,4.0,,,2010,연립다세대,중개거래,서울 은평구
2025,11710,송파구,10400,송파동,1,대지,0119,0000,한양아파트,2025-03-03,144500,64.26,0.0,9.0,,,1983,아파트,중개거래,서울 송파구
2025,11740,강동구,10200,고덕동,1,대지,0688,0000,래미안힐스테이트고덕,2025-03-03,182000,84.74,0.0,20.0,,20250319,2016,아파트,중개거래,서울 강동구
2025,11260,중랑구,10600,신내동,1,대지,0317,0000,데시앙,2025-03-03,70500,59.99,0.0,9.0,,,2010,아파트,중개거래,서울 중랑구
2025,11740,강동구,10200,고덕동,1,대지,0688,0000,래미안힐스테이트고덕,2025-03-03,182000,84.74,0.0,20.0,,,2016,아파트,중개거래,서울 강동구
2025,11560,영등포구,13300,대림동,1,대지,0877,0014,대림아트빌(877-14),2025-03-03,30900,49.23,29.0,2.0,,,2004,연립다세대,중개거래,서울 영등포구
2025,11620,관악구,10100,봉천동,1,대지,0649,0191,한성파크빌리지,2025-03-03,31800,51.96,32.0,2.0,,,2018,연립다세대,중개거래,서울 관악구
2025,11440,마포구,12300,망원동,1,대지,0479,0087,은성빌라(479-87),2025-03-03,19000,44.64,27.0,-1.0,,,1991,연립다세대,중개거래,서울 마포구
2025,11680,강남구,11500,수서동,1,대지,0708,0000,삼익,2025-03-03,215000,84.48,0.0,5.0,,,1992,아파트,중개거래,"경기 성남시 수정구, 서울 강남구"
2025,11305,강북구,10100,미아동,1,대지,0762,0039,은진하이빌(762-39),2025-03-03,33900,49.51,29.0,2.0,,,2022,연립다세대,직거래,
2025,11680,강남구,11500,수서동,1,대지,0708,0000,삼익,2025-03-03,144500,49.2,0.0,1.0,,,1992,아파트,중개거래,서울 강남구
2025,11530,구로구,10200,구로동,1,대지,0685,0147,현대상선,2025-03-03,57500,79.98,0.0,2.0,,,1987,아파트,중개거래,서울 구로구
2025,11530,구로구,10700,개봉동,1,대지,0270,0074,은하맨션(270-74),2025-03-03,17500,59.86,40.0,4.0,,,1996,연립다세대,중개거래,경기 양주시
2025,11320,도봉구,10700,창동,1,대지,0635,0006,삼우캐슬,2025-03-03,18800,50.25,34.0,2.0,,,2008,연립다세대,중개거래,경기 부천시 소사구
2025,11680,강남구,10400,청담동,1,대지,0130,0010,뉴현대리버빌,2025-03-03,230000,163.48,0.0,4.0,,,1996,아파트,중개거래,서울 강남구
2025,11650,서초구,10100,방배동,1,대지,0327,0001,현대빌라가동,2025-03-03,39000,39.14,24.0,1.0,,,1992,연립다세대,중개거래,서울 서초구
2025,11590,동작구,10200,상도동,1,대지,0527,0000,이수브라운스톤상도(527-0),2025-03-03,129500,84.99,0.0,9.0,,,2007,아파트,중개거래,서울 동작구
2025,11590,동작구,10700,사당동,1,대지,1161,0000,이수푸르지오더프레티움,2025-03-03,179000,84.972,0.0,4.0,,,2021,아파트,중개거래,서울 동작구
2025,11590,동작구,10600,동작동,1,대지,0333,0000,이수힐스테이트,2025-03-03,180000,84.981,0.0,14.0,,,2013,아파트,중개거래,서울 동작구
2025,11740,강동구,10800,성내동,1,대지,0545,0004,삼성아트빌(545-4),2025-03-03,35000,32.49,14.0,6.0,,,2017,연립다세대,중개거래,서울 강동구
2025,11680,강남구,11800,도곡동,1,대지,0963,0000,럭키(963),2025-03-03,215000,84.97,0.0,5.0,,,1995,아파트,중개거래,서울 강남구
2025,11440,마포구,10900,염리동,1,대지,0532,0000,마포프레스티지자이,2025-03-03,239000,84.942,0.0,10.0,,,2021,아파트,중개거래,서울 마포구
2025,11680,강남구,11800,도곡동,1,대지,0963,0000,럭키(963),2025-03-03,260000,124.1,0.0,5.0,,,1995,아파트,중개거래,서울 강남구
2025,11470,양천구,10100,신정동,1,대지,0318,0010,삼성쉐르빌,2025-03-03,240000,221.44,0.0,23.0,,,2003,아파트,중개거래,서울 양천구
2025,11200,성동구,11200,금호동4가,1,대지,1553,0000,힐스테이트서울숲리버,2025-03-03,220000,114.86,0.0,1.0,,,2018,아파트,중개거래,서울 성동구
2025,11230,동대문구,10200,용두동,1,대지,0795,0000,이편한세상청계센트럴포레,2025-03-03,122000,59.96,0.0,24.0,,,2021,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10200,용두동,1,대지,0795,0000,이편한세상청계센트럴포레,2025-03-03,119000,59.96,0.0,8.0,,,2021,아파트,중개거래,서울 동대문구
2025,11140,중구,17100,중림동,1,대지,0200,0000,삼성사이버빌리지,2025-03-03,115000,59.7,0.0,10.0,,,2001,아파트,중개거래,서울 중구
2025,11140,중구,16200,신당동,1,대지,0377,0103,이화훼밀리,2025-03-03,34500,39.14,23.0,1.0,,,1993,연립다세대,중개거래,서울 중구
2025,11260,중랑구,10500,망우동,1,대지,0151,0039,한성아트빌B,2025-03-03,25000,71.46,41.0,4.0,,,2001,연립다세대,직거래,
2025,11620,관악구,10200,신림동,1,대지,0408,0065,현대그린빌라(408-65),2025-03-03,18000,35.24,19.0,1.0,,,1994,연립다세대,중개거래,서울 관악구
2025,11560,영등포구,13200,신길동,1,대지,4934,0000,삼성래미안,2025-03-03,80300,59.33,0.0,8.0,,,2001,아파트,중개거래,서울 영등포구
2025,11530,구로구,10200,구로동,1,대지,0256,0001,삼성래미안,2025-03-03,73500,56.036,0.0,10.0,,,2004,아파트,중개거래,서울 구로구
2025,11710,송파구,10100,잠실동,1,대지,0044,0000,레이크팰리스,2025-03-03,299000,116.19,0.0,20.0,,,2006,아파트,중개거래,서울 송파구
2025,11440,마포구,10100,아현동,1,대지,0804,0000,더클래시,2025-03-03,175000,59.97,0.0,7.0,,,2022,아파트,중개거래,서울 마포구
2025,11740,강동구,10900,천호동,1,대지,0317,0026,한울글로리,2025-03-03,19000,18.4,11.0,2.0,,,2010,연립다세대,중개거래,서울 강동구
2025,11440,마포구,10100,아현동,1,대지,0804,0000,더클래시,2025-03-03,110000,43.64,0.0,9.0,,,2022,아파트,중개거래,서울 마포구
2025,11470,양천구,10100,신정동,1,대지,0894,0020,삼성,2025-03-03,37800,65.31,0.0,2.0,,,2000,아파트,중개거래,"서울 강서구, 서울 양천구"
2025,11440,마포구,10100,아현동,1,대지,0804,0000,더클래시,2025-03-03,110000,43.27,0.0,2.0,,,2022,아파트,중개거래,서울 마포구
2025,11380,은평구,10800,역촌동,1,대지,0078,0019,더클래스(78-19),2025-03-03,21300,28.59,17.0,6.0,,,2018,연립다세대,중개거래,서울 은평구
2025,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,2025-03-03,294500,84.8,0.0,9.0,,,2008,아파트,중개거래,서울 송파구
2025,11710,송파구,10100,잠실동,1,대지,0214,0019,잠실파크,2025-03-03,33000,27.95,18.0,4.0,,,2016,연립다세대,중개거래,서울 송파구
2025,11680,강남구,11500,수서동,1,대지,0747,0000,삼성,2025-03-03,204500,84.97,0.0,14.0,,,1997,아파트,중개거래,서울 강남구
2025,11710,송파구,10100,잠실동,1,대지,0336,0005,잠실포스코더샵,2025-03-03,133800,84.92,0.0,16.0,,,2004,아파트,중개거래,서울 송파구
2025,11530,구로구,10700,개봉동,1,대지,0265,0003,로얄하이츠(265-3),2025-03-03,28300,38.82,23.0,5.0,,,2015,연립다세대,중개거래,서울 구로구
2025,11710,송파구,10200,신천동,1,대지,0007,0000,장미1,2025-03-03,355000,155.22,0.0,14.0,,,1979,아파트,중개거래,"서울 서초구, 서울 송파구"
2025,11215,광진구,10500,자양동,1,대지,0227,0007,더샵스타시티,2025-03-03,275000,163.53,0.0,27.0,,,2007,아파트,중개거래,서울 광진구
2025,11200,성동구,10500,마장동,1,대지,0767,0001,장원,2025-03-03,70300,84.8,0.0,3.0,,,2002,아파트,중개거래,서울 성동구
2025,11530,구로구,11200,항동,1,대지,0242,0000,하버라인3단지,2025-03-03,65500,59.94,0.0,4.0,,,2019,아파트,중개거래,서울 구로구
2025,11620,관악구,10100,봉천동,1,대지,0712,0069,장평타운,2025-03-03,38500,74.1,40.0,3.0,,,2004,연립다세대,중개거래,서울 관악구
2025,11140,중구,16200,신당동,1,대지,0845,0000,한진해모로,2025-03-03,93000,84.96,0.0,14.0,,,2001,아파트,중개거래,서울 성동구
2025,11230,동대문구,10400,전농동,1,대지,0010,0000,전농SK,2025-03-03,70000,59.34,0.0,8.0,,,2000,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10400,전농동,1,대지,0010,0000,전농SK,2025-03-03,88000,84.95,0.0,8.0,,,2000,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10400,전농동,1,대지,0010,0000,전농SK,2025-03-03,88500,84.95,0.0,20.0,,,2000,아파트,중개거래,서울 동대문구
2025,11740,강동구,10600,둔촌동,1,대지,0135,0001,현대3,2025-03-03,67000,58.14,0.0,6.0,,,1988,아파트,중개거래,서울 강동구
2025,11530,구로구,10100,신도림동,1,대지,0642,0000,대림1,2025-03-03,87000,59.82,0.0,17.0,,,1999,아파트,중개거래,서울 구로구
2025,11680,강남구,10300,개포동,1,대지,0654,0000,현대2,2025-03-03,280000,84.81,0.0,2.0,,,1986,아파트,중개거래,서울 강남구
2025,11170,용산구,12900,이촌동,1,대지,0300,0010,점보,2025-03-03,185000,175.97,0.0,1.0,,,1974,아파트,중개거래,서울 용산구
2025,11440,마포구,10800,대흥동,1,대지,0660,0000,대흥동태영아파트,2025-03-03,183000,114.93,0.0,20.0,,,1999,아파트,중개거래,서울 마포구
2025,11440,마포구,10800,대흥동,1,대지,0660,0000,대흥동태영아파트,2025-03-03,165000,84.77,0.0,5.0,,,1999,아파트,중개거래,서울 마포구
2025,11500,강서구,10100,염창동,1,대지,0272,0011,롯데캐슬,2025-03-03,128500,84.951,0.0,10.0,,,2005,아파트,중개거래,서울 강서구
2025,11680,강남구,10600,대치동,1,대지,0893,0000,롯데캐슬,2025-03-03,249000,107.91,0.0,5.0,,,2002,아파트,중개거래,서울 강남구
2025,11680,강남구,10600,대치동,1,대지,0893,0000,롯데캐슬,2025-03-03,296000,123.04,0.0,11.0,,,2002,아파트,중개거래,서울 강남구
2025,11440,마포구,10800,대흥동,1,대지,0660,0000,대흥동태영아파트,2025-03-03,122700,59.4,0.0,13.0,,,1999,아파트,중개거래,서울 마포구
2025,11440,마포구,10100,아현동,1,대지,0802,0000,마포센트럴 아이파크,2025-03-03,170000,84.966,0.0,22.0,,,2017,아파트,중개거래,서울 마포구
2025,11470,양천구,10200,목동,1,대지,0537,0031,목동숲아파트,2025-03-03,27500,29.88,20.0,2.0,,,2017,연립다세대,중개거래,서울 양천구
2025,11590,동작구,10700,사당동,1,대지,0105,0000,사당우성2,2025-03-03,144000,118.25,0.0,1.0,,,1993,아파트,중개거래,서울 동작구
2025,11260,중랑구,10100,면목동,1,대지,0177,0032,제일빌,2025-03-03,34000,72.93,61.0,4.0,,,2001,연립다세대,중개거래,서울 중랑구
2025,11350,노원구,10500,상계동,1,대지,1262,0000,하이베라스,2025-03-03,14500,38.28,46.75,9.0,,,2003,오피스텔,중개거래,서울 노원구
2025,11590,동작구,10700,사당동,1,대지,1160,0000,사당롯데캐슬골든포레,2025-03-03,119000,59.855,0.0,7.0,,,2021,아파트,중개거래,서울 동작구
2025,11320,도봉구,10700,창동,1,대지,0811,0000,대동,2025-03-03,56000,79.68,0.0,9.0,,,1999,아파트,중개거래,"경기 남양주시, 서울 도봉구"
2025,11230,동대문구,10900,휘경동,1,대지,0057,0000,주공1,2025-03-03,77500,84.75,0.0,5.0,,,2001,아파트,중개거래,서울 동대문구
2025,11650,서초구,10100,방배동,1,대지,0424,0028,롯데캐슬아르떼,2025-03-03,215000,59.974,0.0,2.0,,20250321,2013,아파트,중개거래,서울 서초구
2025,11650,서초구,10100,방배동,1,대지,0424,0028,롯데캐슬아르떼,2025-03-03,211600,59.974,0.0,2.0,,,2013,아파트,중개거래,서울 서초구
2025,11350,노원구,10200,월계동,1,대지,0556,0000,주공2,2025-03-03,31300,38.64,0.0,14.0,,,1992,아파트,중개거래,서울 노원구
2025,11710,송파구,10700,가락동,1,대지,0055,0000,현대(6차),2025-03-03,109000,84.8,0.0,7.0,,,1991,아파트,중개거래,서울 송파구
2025,11710,송파구,10700,가락동,1,대지,0055,0000,현대(6차),2025-03-03,109500,84.8,0.0,6.0,,,1991,아파트,중개거래,서울 송파구
2025,11590,동작구,10500,흑석동,1,대지,0340,0000,롯데캐슬에듀포레,2025-03-03,163500,59.871,0.0,19.0,,,2018,아파트,중개거래,서울 동작구
2025,11500,강서구,10200,등촌동,1,대지,0688,0000,주공3,2025-03-03,82000,58.14,0.0,13.0,,,1995,아파트,중개거래,서울 강서구
2025,11710,송파구,11200,오금동,1,대지,0043,0000,현대(2-4차),2025-03-03,182000,84.98,0.0,2.0,,,1984,아파트,중개거래,서울 송파구
2025,11560,영등포구,11000,여의도동,1,대지,0525,0000,브라이튼 여의도,2025-03-03,67000,29.98,47.71,24.0,,,2023,오피스텔,중개거래,서울 영등포구
2025,11545,금천구,10100,가산동,1,대지,0772,0000,주상복합두산,2025-03-03,37500,59.25,0.0,9.0,,,1998,아파트,중개거래,서울 금천구
2025,11560,영등포구,10800,영등포동7가,1,대지,0202,0000,브라운스톤영등포,2025-03-03,87500,84.9,0.0,6.0,,,2004,아파트,중개거래,서울 영등포구
2025,11230,동대문구,11000,이문동,,,,,,2025-03-03,88000,60.6,63.0,0.0,,,1996,단독다가구,중개거래,"경기 하남시, 서울 동대문구"
2025,11710,송파구,10100,잠실동,1,대지,0337,0002,브라운스톤빌,2025-03-03,38000,29.89,16.0,5.0,,,2015,연립다세대,중개거래,서울 송파구
2025,11170,용산구,12100,용문동,1,대지,0090,0000,브라운스톤,2025-03-03,140000,84.99,0.0,2.0,,,2011,아파트,중개거래,서울 용산구
2025,11530,구로구,10100,신도림동,1,대지,0649,0000,대림e-편한세상7,2025-03-03,144500,116.308,0.0,17.0,,,2004,아파트,중개거래,서울 구로구
2025,11260,중랑구,10500,망우동,1,대지,0518,0035,대종팰리스,2025-03-03,38000,41.06,22.0,5.0,,,2021,연립다세대,직거래,
2025,11320,도봉구,10700,창동,1,대지,0647,0011,북한산현대홈시티,2025-03-03,34500,64.09,78.644,11.0,,,2005,오피스텔,중개거래,서울 도봉구
2025,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,2025-03-03,85500,84.97,0.0,6.0,,,2002,아파트,중개거래,서울 노원구
2025,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,2025-03-03,50200,49.5,0.0,9.0,,,1990,아파트,중개거래,"서울 노원구, 서울 중랑구"
2025,11140,중구,16200,신당동,1,대지,0840,0000,현대,2025-03-03,114000,139.275,0.0,3.0,,,1993,아파트,중개거래,서울 중구
2025,11350,노원구,10600,중계동,1,대지,0512,0000,중계무지개,2025-03-03,58000,59.26,0.0,3.0,,,1991,아파트,중개거래,"서울 노원구, 서울 중랑구"
2025,11320,도봉구,10700,창동,1,대지,0825,0000,북한산아이파크5차,2025-03-03,91800,84.451,0.0,21.0,,,2004,아파트,중개거래,서울 도봉구
2025,11260,중랑구,10500,망우동,1,대지,0620,0000,중랑숲시티프라디움,2025-03-03,65000,55.95,0.0,4.0,,,2022,아파트,중개거래,서울 중랑구
2025,11650,서초구,10800,서초동,1,대지,1355,0008,중앙로얄오피스텔,2025-03-03,12000,30.33,39.66,9.0,,,1993,오피스텔,중개거래,서울 서초구
2025,11470,양천구,10300,신월동,1,대지,1076,0000,목동센트럴아이파크위브2단지,2025-03-03,115000,84.97,0.0,22.0,,,2020,아파트,중개거래,서울 양천구
2025,11170,용산구,13000,이태원동,,,,,,2025-03-03,220000,82.45,122.0,0.0,,,1969,단독다가구,중개거래,서울 용산구
2025,11260,중랑구,10100,면목동,1,대지,0116,0002,하이원팰리스,2025-03-03,30900,34.17,12.0,7.0,,,2019,연립다세대,중개거래,서울 중랑구
2025,11200,성동구,12200,용답동,1,대지,0047,0025,루미카운티,2025-03-03,44200,21.56,13.0,3.0,,,2025,연립다세대,중개거래,서울 성동구
2025,11200,성동구,12200,용답동,1,대지,0047,0025,루미카운티,2025-03-03,44500,21.56,13.0,4.0,,,2025,연립다세대,중개거래,서울 성동구
